Date_x,month_year,OMR_bin,Sac.cfs,SJR.cfs,Sub.group
12/16/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/17/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/18/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/19/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/20/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/21/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/22/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/23/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/24/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/25/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/26/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/27/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/28/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/29/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/30/1923,1923-12,99999,9901.841693,1431.841775,lolo
12/31/1923,1923-12,99999,9901.841693,1431.841775,lolo
1/1/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/2/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/3/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/4/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/5/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/6/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/7/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/8/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/9/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/10/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/11/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/12/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/13/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/14/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/15/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/16/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/17/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/18/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/19/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/20/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/21/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/22/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/23/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/24/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/25/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/26/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/27/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/28/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/29/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/30/1924,1924-01,-5000,13360.01101,1748.24817,lolo
1/31/1924,1924-01,-5000,13360.01101,1748.24817,lolo
2/1/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/2/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/3/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/4/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/5/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/6/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/7/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/8/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/9/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/10/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/11/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/12/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/13/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/14/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/15/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/16/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/17/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/18/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/19/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/20/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/21/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/22/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/23/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/24/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/25/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/26/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/27/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/28/1924,1924-02,-5000,16962.35614,1885.555406,medlo
2/29/1924,1924-02,-5000,16962.35614,1885.555406,medlo
3/1/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/2/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/3/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/4/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/5/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/6/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/7/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/8/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/9/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/10/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/11/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/12/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/13/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/14/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/15/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/16/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/17/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/18/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/19/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/20/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/21/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/22/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/23/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/24/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/25/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/26/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/27/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/28/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/29/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/30/1924,1924-03,99999,7773.94195,2186.723755,lomed
3/31/1924,1924-03,99999,7773.94195,2186.723755,lomed
4/1/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/2/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/3/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/4/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/5/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/6/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/7/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/8/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/9/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/10/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/11/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/12/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/13/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/14/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/15/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/16/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/17/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/18/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/19/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/20/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/21/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/22/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/23/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/24/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/25/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/26/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/27/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/28/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/29/1924,1924-04,99999,6726.043825,2036.291915,lomed
4/30/1924,1924-04,99999,6726.043825,2036.291915,lomed
5/1/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/2/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/3/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/4/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/5/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/6/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/7/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/8/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/9/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/10/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/11/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/12/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/13/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/14/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/15/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/16/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/17/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/18/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/19/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/20/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/21/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/22/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/23/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/24/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/25/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/26/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/27/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/28/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/29/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/30/1924,1924-05,-2000,7701.093043,1466.568783,lolo
5/31/1924,1924-05,-2000,7701.093043,1466.568783,lolo
6/1/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/2/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/3/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/4/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/5/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/6/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/7/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/8/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/9/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/10/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/11/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/12/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/13/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/14/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/15/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/16/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/17/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/18/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/19/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/20/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/21/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/22/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/23/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/24/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/25/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/26/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/27/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/28/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/29/1924,1924-06,99999,5948.424381,1820.23651,lolo
6/30/1924,1924-06,99999,5948.424381,1820.23651,lolo
12/1/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/2/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/3/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/4/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/5/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/6/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/7/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/8/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/9/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/10/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/11/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/12/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/13/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/14/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/15/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/16/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/17/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/18/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/19/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/20/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/21/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/22/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/23/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/24/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/25/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/26/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/27/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/28/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/29/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/30/1924,1924-12,99999,11924.76352,1513.283854,lolo
12/31/1924,1924-12,99999,11924.76352,1513.283854,lolo
1/1/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/2/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/3/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/4/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/5/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/6/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/7/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/8/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/9/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/10/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/11/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/12/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/13/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/14/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/15/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/16/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/17/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/18/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/19/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/20/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/21/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/22/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/23/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/24/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/25/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/26/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/27/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/28/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/29/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/30/1925,1925-01,-5000,12484.51423,1621.100803,lolo
1/31/1925,1925-01,-5000,12484.51423,1621.100803,lolo
2/1/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/2/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/3/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/4/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/5/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/6/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/7/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/8/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/9/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/10/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/11/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/12/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/13/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/14/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/15/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/16/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/17/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/18/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/19/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/20/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/21/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/22/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/23/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/24/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/25/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/26/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/27/1925,1925-02,-3500,57583.46774,2349.499038,himed
2/28/1925,1925-02,-3500,57583.46774,2349.499038,himed
3/1/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/2/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/3/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/4/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/5/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/6/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/7/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/8/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/9/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/10/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/11/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/12/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/13/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/14/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/15/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/16/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/17/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/18/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/19/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/20/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/21/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/22/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/23/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/24/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/25/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/26/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/27/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/28/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/29/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/30/1925,1925-03,99999,18500.78521,2081.007635,medmed
3/31/1925,1925-03,99999,18500.78521,2081.007635,medmed
4/1/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/2/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/3/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/4/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/5/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/6/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/7/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/8/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/9/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/10/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/11/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/12/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/13/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/14/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/15/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/16/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/17/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/18/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/19/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/20/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/21/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/22/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/23/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/24/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/25/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/26/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/27/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/28/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/29/1925,1925-04,-2000,25882.33762,3488.586985,himed
4/30/1925,1925-04,-2000,25882.33762,3488.586985,himed
5/1/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/2/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/3/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/4/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/5/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/6/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/7/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/8/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/9/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/10/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/11/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/12/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/13/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/14/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/15/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/16/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/17/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/18/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/19/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/20/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/21/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/22/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/23/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/24/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/25/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/26/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/27/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/28/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/29/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/30/1925,1925-05,-2000,13438.55944,2924.683336,medmed
5/31/1925,1925-05,-2000,13438.55944,2924.683336,medmed
6/1/1925,1925-06,-5000,11693.38469,1719.745322,lolo
6/2/1925,1925-06,-5000,11693.38469,1719.745322,lolo
6/3/1925,1925-06,-5000,11693.38469,1719.745322,lolo
6/4/1925,1925-06,-5000,11693.38469,1719.745322,lolo
6/5/1925,1925-06,-5000,11693.38469,1719.745322,lolo
6/6/1925,1925-06,-5000,11693.38469,1719.745322,lolo
6/7/1925,1925-06,-5000,11693.38469,1719.745322,lolo
6/8/1925,1925-06,-5000,11693.38469,1719.745322,lolo
6/9/1925,1925-06,-5000,11693.38469,1719.745322,lolo
6/10/1925,1925-06,-5000,11693.38469,1719.745322,lolo
6/11/1925,1925-06,-5000,11693.38469,1719.745322,lolo
