channel_id,channel_number,node,lolo,lomed,lohi,medlo,medmed,medhi,hilo,himed,hihi
285,300,467,0.9768295481255834,-1,-1,0.9735856055036689,0.9699542610740782,0.973630011519032,0.9787598347367717,0.9759709186144842,0.9702702630722546
286,301,470,0.9690707661353841,-1,-1,0.9666429226488847,0.965071292932245,0.9721212396143043,0.9761342573506665,0.9737634278221278,0.9696211772816931
287,307,239,0.9951700608630528,-1,-1,0.9949661780981855,0.9947483976943762,0.994870713507938,0.9948599305077392,0.9940654353657373,0.992555470302831
288,308,240,0.9951976484547562,-1,-1,0.9950010198103161,0.9947421288024771,0.9949113323048455,0.994901855351027,0.9940776153411884,0.9926126405881732
289,309,240,0.9671646103292026,-1,-1,0.9632775863992694,0.9576422150419684,0.9590745455851192,0.9679480035965292,0.9629164009167734,0.954207982431987
290,310,43,0.965962560594693,-1,-1,0.9613326229640283,0.9557556163142105,0.9568144933849142,0.9662355467965316,0.9612122499019163,0.9528616525267528
291,311,241,0.8529231437526593,-1,-1,0.8270370592579362,0.8422359898793855,0.8602927799021319,0.8561647628121591,0.855993691205913,0.8771969758100463
292,312,241,0.8523852087694376,-1,-1,0.8268039894459964,0.8406531608533812,0.8606427256056127,0.8562304005504381,0.8554344334343389,0.8749600980146427
293,313,242,0.9824698606554145,-1,-1,0.9814233339851862,0.9803546085852458,0.982396836558351,0.9852568070286589,0.981317359892839,0.9738133185306894
294,314,243,0.9185495072957297,-1,-1,0.9111710364343055,0.9048558374286365,0.9182474944640501,0.944227517071895,0.932489249504775,0.9204814346249776
295,315,244,0.8898366045064612,-1,-1,0.8757587214632298,0.8686558212215508,0.889538033940039,0.9054279865680264,0.8928657598509739,0.8790919101171063
296,316,244,0.9712418121644961,-1,-1,0.9695193471427186,0.9661601154861252,0.9696864982468126,0.9812648602872179,0.9756543885394394,0.9695239291242398
297,317,246,0.9355846531680816,-1,-1,0.9253241106869944,0.9267201909263242,0.937585815513,0.9352207668880923,0.9386714947762688,0.9232476199779805
298,318,247,0.7495003773005756,-1,-1,0.7419652099477718,0.7083279333175689,0.6780946910215402,0.7753084168682962,0.845446012093642,0.8017269917664515
299,319,245,0.8281739597004913,-1,-1,0.8104329736832584,0.8032866377389692,0.8356023534864414,0.8577456480670471,0.8663852399431757,0.8409774471667381
300,320,246,0.9387808787708246,-1,-1,0.92839644589461,0.9304205920619011,0.9395651167580952,0.9366904295637026,0.9395984893857536,0.9244625150940174
301,321,248,0.9027821179728631,-1,-1,0.8920445181933307,0.8909315626892512,0.9081735459149043,0.9316949472257654,0.9376594935770697,0.9247823902822435
302,322,250,0.9276553201418598,-1,-1,0.9193343466844206,0.918396481461605,0.9309068940632111,0.9499100865669406,0.9494292374644003,0.9415418952673308
303,323,268,0.9268008654483452,-1,-1,0.9215101399124367,0.9175579466714026,0.9264976284632378,0.9476802022321738,0.9600719396914204,0.9528376108924946
304,324,249,0.9320940588191019,-1,-1,0.9272609206115873,0.9235262657356906,0.9319623486298213,0.9509970902026779,0.9596456382471715,0.954680669031132
305,325,250,0.978922549522089,-1,-1,0.9759957581149861,0.9738592049015308,0.9780503980754945,0.9806866259833821,0.9783098857661745,0.975487587090114
306,326,245,0.9651316811716345,-1,-1,0.9596140859869928,0.9569004368337444,0.9637561139585146,0.9677175512281965,0.9628173362782646,0.9557546290044259
307,327,251,0.9677073287868395,-1,-1,0.9625871095344157,0.9602232364506756,0.9661856908858865,0.9700203677703011,0.9654944723277151,0.9588459354718644
308,328,252,0.9741514967355498,-1,-1,0.9698136369624536,0.967962202791843,0.9719069763602644,0.9754622052553289,0.9718317269435919,0.9663330510715816
309,329,253,0.9749273599310181,-1,-1,0.9720538984058082,0.9723714056686326,0.9773975359177846,0.9795029354687972,0.9796715942106381,0.9760626812464854
310,330,254,0.9747902862180797,-1,-1,0.9719457526093045,0.9724028638209168,0.977279754189775,0.9793497501730107,0.9798477999297739,0.9760450953352857
311,331,255,0.9752207973604636,-1,-1,0.9723994851914116,0.9728969490626257,0.9774671475298218,0.979457041255122,0.9800910536679976,0.9760965034657737
312,332,256,0.9755183828973087,-1,-1,0.9724055404260167,0.9749404501743153,0.977854576933419,0.9805207742417574,0.9882893824532829,0.9836816023748534
313,333,256,0.9695195396559891,-1,-1,0.968533662940532,0.9763471203298081,0.9758292178636545,0.9772768519398801,0.9938664782779439,0.9931100420007217
314,334,257,0.9902356951136919,-1,-1,0.994875712384392,0.997789175464219,0.996609463887349,0.9964064983963891,0.999582038997532,0.9994842231106873
315,335,258,0.9805167719962125,-1,-1,0.9844261917702158,0.9916363389101895,0.986057293301316,0.9894607269878609,0.9988819855552679,0.9984904904723881
316,336,259,0.9787367757204142,-1,-1,0.9811785707118269,0.9876117989780824,0.9830167124540542,0.9871962947166163,0.9982880300173107,0.9974183623840454
317,337,260,0.9694862244933181,-1,-1,0.9673857820419586,0.9731369826706651,0.9764028614605336,0.9765807976183699,0.9909133503597534,0.9873751481637896
318,338,261,0.9716992511559611,-1,-1,0.9695432767500147,0.9743108052361523,0.9767435553702134,0.9779145872703506,0.9906048054179241,0.9872761137133642
319,339,262,0.972919567935686,-1,-1,0.9700649716198475,0.9720487030862975,0.9757842609220335,0.9785377297523021,0.9894073764657629,0.9852418446298433
320,340,263,0.9730031998270852,-1,-1,0.970179979117886,0.9716096090992021,0.9757697249170777,0.9784321998212773,0.9875017982395451,0.9833421389364687
